year,hs_version,source_country_iso3c,exporter_iso3c,consumer_iso3c,dom_source,sciname,habitat,method,consumption_source,sciname_hs_modified,consumption_live_t
2014,HS12,IDN,JPN,ESP,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.06195251618925
2014,HS12,IDN,JPN,KOR,foreign,alopias,marine,capture,foreign,alopias,0.0843569774064335
2014,HS12,IDN,JPN,KOR,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.806533413272488
2014,HS12,IDN,JPN,KOR,foreign,lamnidae,marine,capture,foreign,lamnidae,0.379024134412935
2014,HS12,IDN,JPN,KOR,foreign,mobulidae,marine,capture,foreign,mobulidae,1.11933882601637
2014,HS12,IDN,JPN,KOR,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.918002352114944
2014,HS12,IDN,JPN,KOR,foreign,rhinobatidae,marine,capture,foreign,rhinobatidae,0.302884379462355
2014,HS12,IDN,JPN,KOR,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.02017896454773
2014,HS12,IDN,JPN,KOR,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.414466536557465
2014,HS12,IDN,JPN,KOR,foreign,squalidae,marine,capture,foreign,squalidae,0.677506518530424
2014,HS12,IDN,JPN,LBN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.199519014571417
2014,HS12,IDN,JPN,MYS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.167738033838536
2014,HS12,IDN,JPN,NLD,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.504548245874166
2014,HS12,IDN,JPN,NOR,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.581623652365042
2014,HS12,IDN,JPN,SGP,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.647712224851383
2014,HS12,IDN,JPN,THA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.122909746069048
2014,HS12,IDN,JPN,TWN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.0905218508811921
2014,HS12,IDN,JPN,TWN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,2.14699783883553
2014,HS12,IDN,JPN,TWN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.164522484355132
2014,HS12,IDN,JPN,TWN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.273056193481933
2014,HS12,IDN,JPN,TWN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.270950229723256
2014,HS12,IDN,JPN,URY,foreign,alopias,marine,capture,foreign,alopias,0.014636238084614
2014,HS12,IDN,JPN,URY,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.0216876655232187
2014,HS12,IDN,JPN,URY,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.0126651021818183
2014,HS12,IDN,JPN,USA,foreign,alopias,marine,capture,foreign,alopias,0.145201113084505
2014,HS12,IDN,JPN,USA,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.846427358152277
2014,HS12,IDN,JPN,USA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,12.0182508070812
2014,HS12,IDN,JPN,USA,foreign,mobulidae,marine,capture,foreign,mobulidae,0.736817003995933
2014,HS12,IDN,JPN,USA,foreign,myliobatidae,marine,capture,foreign,myliobatidae,1.55147963780571
2014,HS12,IDN,JPN,USA,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.482018040521372
2014,HS12,IDN,JPN,USA,foreign,rhinobatidae,marine,capture,foreign,rhinobatidae,0.156848228817515
2014,HS12,IDN,JPN,USA,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.51804171498755
2014,HS12,IDN,JPN,VNM,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.479663547530868
2014,HS12,IDN,JPN,YEM,foreign,dasyatidae,marine,capture,foreign,dasyatidae,1.41444358612833
2014,HS12,IDN,JPN,YEM,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.179889599578084
2014,HS12,IDN,JPN,YEM,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.178502189270911
2014,HS12,IDN,MYS,TWN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,1.04143462480442
2014,HS12,IDN,JPN,ZAF,foreign,alopias,marine,capture,foreign,alopias,0.0748657250210431
2014,HS12,IDN,JPN,ZAF,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.110934435066104
2014,HS12,IDN,JPN,ZAF,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.0647831807480757
2014,HS12,IDN,KOR,ARE,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.245255861006597
2014,HS12,IDN,KOR,AUS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,1.65562032540091
2014,HS12,IDN,KOR,AUS,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.207021995640594
2014,HS12,IDN,KOR,AUS,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.208889541089736
2014,HS12,IDN,KOR,BRA,foreign,alopias,marine,capture,foreign,alopias,0.411652858807047
2014,HS12,IDN,KOR,BRA,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.552276386451941
2014,HS12,IDN,KOR,BRA,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.347740835868719
2014,HS12,IDN,KOR,BRA,foreign,squalidae,marine,capture,foreign,squalidae,0.157215736071235
2014,HS12,IDN,KOR,CAN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,1.17051620787105
2014,HS12,IDN,KOR,CHN,foreign,alopias,marine,capture,foreign,alopias,0.626678904209289
2014,HS12,IDN,KOR,CHN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.726457879161016
2014,HS12,IDN,KOR,CHN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,5.91924406117881
2014,HS12,IDN,KOR,CHN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.453892784848915
2014,HS12,IDN,KOR,CHN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.740153825987994
2014,HS12,IDN,KOR,CHN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.529382564237644
2014,HS12,IDN,KOR,CHN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.746830753746863
2014,HS12,IDN,KOR,DEU,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.0646442761729966
2014,HS12,IDN,KOR,ESP,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.6148293022129
2014,HS12,IDN,KOR,ITA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,2.20350850887851
2014,HS12,IDN,KOR,ITA,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.275531003044792
2014,HS12,IDN,KOR,ITA,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.278016568258487
2014,HS12,IDN,KOR,JPN,foreign,alopias,marine,capture,foreign,alopias,0.548236906623618
2014,HS12,IDN,KOR,JPN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,4.76248465595618
2014,HS12,IDN,KOR,JPN,foreign,lamnidae,marine,capture,foreign,lamnidae,2.46328194033176
2014,HS12,IDN,KOR,JPN,foreign,mobulidae,marine,capture,foreign,mobulidae,7.63978657840833
2014,HS12,IDN,KOR,JPN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,6.56161756742828
2014,HS12,IDN,KOR,JPN,foreign,rhinobatidae,marine,capture,foreign,rhinobatidae,1.96844885113667
2014,HS12,IDN,KOR,JPN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,7.23103657356611
2014,HS12,IDN,KOR,JPN,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,2.69362249439653
2014,HS12,IDN,KOR,JPN,foreign,squalidae,marine,capture,foreign,squalidae,4.4031221762117
2014,HS12,IDN,KOR,MUS,foreign,alopias,marine,capture,foreign,alopias,0.142848995124628
2014,HS12,IDN,KOR,MUS,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.191647222041277
2014,HS12,IDN,KOR,MUS,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.120670676529732
2014,HS12,IDN,KOR,MUS,foreign,squalidae,marine,capture,foreign,squalidae,0.0545559430356864
2014,HS12,IDN,KOR,NLD,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.140271257454674
2014,HS12,IDN,KOR,NZL,foreign,alopias,marine,capture,foreign,alopias,0.692324491190841
2014,HS12,IDN,KOR,NZL,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.928827433277408
2014,HS12,IDN,KOR,NZL,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.203525904504936
2014,HS12,IDN,KOR,NZL,foreign,lamnidae,marine,capture,foreign,lamnidae,0.138031510813462
2014,HS12,IDN,KOR,NZL,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.584836208733666
2014,HS12,IDN,KOR,NZL,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.152069915942276
2014,HS12,IDN,KOR,NZL,foreign,squalidae,marine,capture,foreign,squalidae,0.264407988804299
2014,HS12,IDN,KOR,OMN,foreign,alopias,marine,capture,foreign,alopias,0.294917088162874
2014,HS12,IDN,KOR,OMN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.395662851037954
2014,HS12,IDN,KOR,OMN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.249129120703609
2014,HS12,IDN,KOR,OMN,foreign,squalidae,marine,capture,foreign,squalidae,0.112632782946965
2014,HS12,IDN,KOR,PHL,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.402644994090238
2014,HS12,IDN,KOR,PRT,foreign,dasyatidae,marine,capture,foreign,dasyatidae,4.21250259028619
2014,HS12,IDN,KOR,PRT,foreign,mobulidae,marine,capture,foreign,mobulidae,0.32301836385295
2014,HS12,IDN,KOR,PRT,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.526739542576613
2014,HS12,IDN,KOR,PRT,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.531491260057542
2014,HS12,IDN,KOR,RUS,foreign,alopias,marine,capture,foreign,alopias,0.111742894943639
2014,HS12,IDN,KOR,RUS,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.149915058066142
2014,HS12,IDN,KOR,SGP,foreign,alopias,marine,capture,foreign,alopias,0.198703159587292
2014,HS12,IDN,KOR,SGP,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.266581564067046
2014,HS12,IDN,KOR,SGP,foreign,lamnidae,marine,capture,foreign,lamnidae,0.0396162459514697
2014,HS12,IDN,KOR,SGP,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.167853086226296
2014,HS12,IDN,KOR,SGP,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.043645390507462
2014,HS12,IDN,KOR,SGP,foreign,squalidae,marine,capture,foreign,squalidae,0.0758873959596112
2014,HS12,IDN,KOR,TTO,foreign,alopias,marine,capture,foreign,alopias,0.440283148082362
2014,HS12,IDN,KOR,TTO,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.590686985007887
2014,HS12,IDN,KOR,TTO,foreign,lamnidae,marine,capture,foreign,lamnidae,0.0877810172668925
2014,HS12,IDN,KOR,TTO,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.371926069885102
2014,HS12,IDN,KOR,TTO,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.0967087285970783
2014,HS12,IDN,KOR,TTO,foreign,squalidae,marine,capture,foreign,squalidae,0.168150026714558
2014,HS12,IDN,KOR,TWN,foreign,alopias,marine,capture,foreign,alopias,0.303892068435719
2014,HS12,IDN,KOR,TWN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.407703748040173
2014,HS12,IDN,KOR,TWN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.624288223918069
2014,HS12,IDN,KOR,TWN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.256710671700313
2014,HS12,IDN,KOR,TWN,foreign,squalidae,marine,capture,foreign,squalidae,0.116060448028435
2014,HS12,IDN,KOR,URY,foreign,alopias,marine,capture,foreign,alopias,0.106684775389153
2014,HS12,IDN,KOR,URY,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.143129049102451
2014,HS12,IDN,KOR,URY,foreign,lamnidae,marine,capture,foreign,lamnidae,0.0212701715960246
2014,HS12,IDN,KOR,URY,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.0901212081359058
2014,HS12,IDN,KOR,URY,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.0234334405790607
2014,HS12,IDN,KOR,URY,foreign,squalidae,marine,capture,foreign,squalidae,0.0407443435204267
2014,HS12,IDN,KOR,USA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,6.79637369936189
2014,HS12,IDN,KOR,USA,foreign,lamnidae,marine,capture,foreign,lamnidae,0.174496351722338
2014,HS12,IDN,KOR,USA,foreign,mobulidae,marine,capture,foreign,mobulidae,1.03647666245189
2014,HS12,IDN,KOR,USA,foreign,myliobatidae,marine,capture,foreign,myliobatidae,1.27246470671874
2014,HS12,IDN,KOR,USA,foreign,rhinobatidae,marine,capture,foreign,rhinobatidae,0.139442886115227
2014,HS12,IDN,KOR,USA,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.32717143765253
2014,HS12,IDN,KOR,USA,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.190813438970821
2014,HS12,IDN,KOR,USA,foreign,squalidae,marine,capture,foreign,squalidae,0.311912633043209
2014,HS12,IDN,KOR,VNM,foreign,alopias,marine,capture,foreign,alopias,0.264193276821059
2014,HS12,IDN,KOR,VNM,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.354443568472879
2014,HS12,IDN,KOR,VNM,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.11377288703202
2014,HS12,IDN,KOR,VNM,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.223175398754399
2014,HS12,IDN,KOR,VNM,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.0580303743546438
2014,HS12,IDN,KOR,VNM,foreign,squalidae,marine,capture,foreign,squalidae,0.100898948208114
2014,HS12,IDN,KOR,ZAF,foreign,alopias,marine,capture,foreign,alopias,0.216106079096172
2014,HS12,IDN,KOR,ZAF,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.289929443947999
2014,HS12,IDN,KOR,ZAF,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.182554079179707
2014,HS12,IDN,KOR,ZAF,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.0474679629291214
2014,HS12,IDN,KOR,ZAF,foreign,squalidae,marine,capture,foreign,squalidae,0.0825338038293531
2014,HS12,IDN,LKA,CHN,foreign,alopias,marine,capture,foreign,alopias,4.78617657521321
2014,HS12,IDN,LKA,CHN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,6.12790582743394
2014,HS12,IDN,LKA,CHN,foreign,lamnidae,marine,capture,foreign,lamnidae,0.933050068164904
2014,HS12,IDN,LKA,CHN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,4.14159806877034
2014,HS12,IDN,LKA,CHN,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,1.02809074970448
2014,HS12,IDN,LKA,CHN,foreign,squalidae,marine,capture,foreign,squalidae,1.8266108680088
2014,HS12,IDN,LKA,SGP,foreign,alopias,marine,capture,foreign,alopias,0.587794610872762
2014,HS12,IDN,LKA,SGP,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.870981521567341
2014,HS12,IDN,LKA,SGP,foreign,lamnidae,marine,capture,foreign,lamnidae,0.115065441091499
2014,HS12,IDN,LKA,SGP,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.508633350017137
2014,HS12,IDN,LKA,SGP,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.126786031782304
2014,HS12,IDN,LKA,SGP,foreign,squalidae,marine,capture,foreign,squalidae,0.220352158175116
2014,HS12,IDN,LKA,TWN,foreign,alopias,marine,capture,foreign,alopias,4.3494828520048
2014,HS12,IDN,LKA,TWN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,6.44497095140984
2014,HS12,IDN,LKA,TWN,foreign,lamnidae,marine,capture,foreign,lamnidae,0.851445647218054
2014,HS12,IDN,LKA,TWN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,3.76371608880943
2014,HS12,IDN,LKA,TWN,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.938174084808405
2014,HS12,IDN,LKA,TWN,foreign,squalidae,marine,capture,foreign,squalidae,1.6305320185938
2014,HS12,IDN,LKA,VNM,foreign,alopias,marine,capture,foreign,alopias,1.02240751589459
2014,HS12,IDN,LKA,VNM,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,1.5149816575105
2014,HS12,IDN,LKA,VNM,foreign,lamnidae,marine,capture,foreign,lamnidae,0.20014435249244
2014,HS12,IDN,LKA,VNM,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.884714746057332
2014,HS12,IDN,LKA,VNM,foreign,sphyrnidae,marine,capture,foreign,sphyrnidae,0.220531099480831
2014,HS12,IDN,LKA,VNM,foreign,squalidae,marine,capture,foreign,squalidae,0.383279632876049
2014,HS12,IDN,LTU,FRA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.195971140029047
2014,HS12,IDN,LVA,RUS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.186148690559426
2014,HS12,IDN,MEX,USA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.242521053498525
2014,HS12,IDN,MUS,CHN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,1.05425118880637
2014,HS12,IDN,MUS,CHN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.167683139917487
2014,HS12,IDN,MUS,CHN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.11691238880524
2014,HS12,IDN,MUS,ESP,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.37422051233467
2014,HS12,IDN,MUS,ESP,foreign,dasyatidae,marine,capture,foreign,dasyatidae,7.14299439973591
2014,HS12,IDN,MUS,ESP,foreign,mobulidae,marine,capture,foreign,mobulidae,0.301582183151819
2014,HS12,IDN,MUS,ESP,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.810031786333246
2014,HS12,IDN,MUS,ESP,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.596874742967698
2014,HS12,IDN,MUS,FRA,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.254995727185033
2014,HS12,IDN,MUS,FRA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,2.33856194800932
2014,HS12,IDN,MUS,FRA,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.144266487278626
2014,HS12,IDN,MUS,GBR,foreign,dasyatidae,marine,capture,foreign,dasyatidae,2.00092618106028
2014,HS12,IDN,MUS,GBR,foreign,mobulidae,marine,capture,foreign,mobulidae,0.177375388389629
2014,HS12,IDN,MUS,GBR,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.293876614647911
2014,HS12,IDN,MUS,GBR,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.287235675349938
2014,HS12,IDN,MUS,JPN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,3.14013086699254
2014,HS12,IDN,MUS,JPN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.216586260980649
2014,HS12,IDN,MUS,JPN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.499451183095454
2014,HS12,IDN,MUS,JPN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.348228396343401
2014,HS12,IDN,MUS,KOR,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.615551267968332
2014,HS12,IDN,MUS,MYS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.681516121937726
2014,HS12,IDN,MUS,NLD,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.403872277757495
2014,HS12,IDN,MUS,OMN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.157186044789957
2014,HS12,IDN,MUS,PHL,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.686695189164941
2014,HS12,IDN,MUS,PRT,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.78157884254661
2014,HS12,IDN,MUS,SGP,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.625845835727801
2014,HS12,IDN,MUS,THA,foreign,dasyatidae,marine,capture,foreign,dasyatidae,2.26588013444276
2014,HS12,IDN,MUS,THA,foreign,mobulidae,marine,capture,foreign,mobulidae,0.156286004289787
2014,HS12,IDN,MUS,THA,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.360397882074197
2014,HS12,IDN,MUS,THA,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.251277363570225
2014,HS12,IDN,MUS,TWN,foreign,alopias,marine,capture,foreign,alopias,0.889955770657731
2014,HS12,IDN,MUS,TWN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,2.35872576666931
2014,HS12,IDN,MUS,TWN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,3.33682969865145
2014,HS12,IDN,MUS,TWN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.190791925824704
2014,HS12,IDN,MUS,TWN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.439969057348112
2014,HS12,IDN,MUS,TWN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,1.34088663485752
2014,HS12,IDN,MUS,TWN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.306756144477427
2014,HS12,IDN,MUS,VNM,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.541149108315272
2014,HS12,IDN,MYS,AUS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,4.88351471324276
2014,HS12,IDN,MYS,AUS,foreign,mobulidae,marine,capture,foreign,mobulidae,0.64819218470717
2014,HS12,IDN,MYS,AUS,foreign,myliobatidae,marine,capture,foreign,myliobatidae,1.97716426545872
2014,HS12,IDN,MYS,AUS,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.55131855437172
2014,HS12,IDN,MYS,BRN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.880457015580181
2014,HS12,IDN,MYS,BRN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.11062899138141
2014,HS12,IDN,MYS,BRN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.198986507330387
2014,HS12,IDN,MYS,BRN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.287386651452342
2014,HS12,IDN,MYS,CAN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,2.17320640017679
2014,HS12,IDN,MYS,CAN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.294482571523995
2014,HS12,IDN,MYS,CAN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.489669987188577
2014,HS12,IDN,MYS,CAN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.459174317855746
2014,HS12,IDN,MYS,CHN,foreign,alopias,marine,capture,foreign,alopias,1.6939874681826
